1695807621559;13.8323054634687;51.0958172486923;1440.29894304934;9.051878098515;-1.14451845814401;61.967845916748;69.8070907592773;68.520128625227;-25.538948059082
1695807621667;13.8323127005406;51.0958538732214;1439.38507897142;9.05664557055567;-1.12766201519448;61.9656944274902;69.8043060302734;68.5171887025982;-25.5642833709717
1695807621776;13.8323186108922;51.0958836455953;1438.64149804106;9.05964914624318;-1.11272534011735;61.9647560119629;69.8020629882813;68.5145614978127;-25.5847206115723
1695807621900;13.8323254123445;51.0959177574246;1437.78887025122;9.06274919835272;-1.09496524572251;61.9641914367676;69.7993774414063;68.5122649816639;-25.60768699646
1695807622003;13.8323338325124;51.0959597722944;1436.73783196743;9.06566654290196;-1.07550896841474;61.964183807373;69.7962875366211;68.5103271059363;-25.6350879669189
1695807622100;13.8323401493224;51.0959911378538;1435.95264738607;9.06684987317567;-1.06223681291199;61.964542388916;69.7943115234375;68.50882493396;-25.654712677002
1695807622229;13.832346727376;51.0960236650067;1435.13796415336;9.06640249578503;-1.0512935133858;61.9654998779297;69.7924270629883;68.5080462403597;-25.6742000579834
1695807622317;13.8323546297084;51.0960625613238;1434.16330649736;9.06340745783398;-1.03785345588273;61.9643630981445;69.7901916503906;68.5075803934533;-25.6961250305176
1695807622420;13.832359760255;51.0960877130336;1433.53288304877;9.06108690106347;-1.02826449353278;61.9640312194824;69.7889404296875;68.5075793644988;-25.7093296051025
1695807622525;13.8323670061929;51.0961231022307;1432.64572619993;9.0581635800987;-1.0158108372069;61.964469909668;69.7873382568359;68.5078868974395;-25.7264518737793
1695807622656;13.8323734685225;51.0961545347716;1431.85768233547;9.05589168842603;-1.00476966863061;61.965461730957;69.7859497070313;68.5082671712614;-25.7401885986328
1695807622757;13.8323822849723;51.0961972265069;1430.78732735401;9.05219399476411;-0.993138454210997;61.9716339111328;69.7849197387695;68.5100523146944;-25.7566699981689
1695807622879;13.832389182493;51.0962304758064;1429.95374095376;9.04829395674803;-0.986253313906364;61.9748306274414;69.7837142944336;68.5109763737583;-25.7677898406982
1695807622968;13.8323972648119;51.0962692737776;1428.98110807702;9.04156536664193;-0.9785274338679;61.9773635864258;69.7824783325195;68.5126448239235;-25.7789916992188
1695807623083;13.8324031514204;51.0962974220604;1428.27557348991;9.0357742199994;-0.973526441428135;61.9790534973145;69.7819900512695;68.5134574626718;-25.7858200073242
1695807623195;13.8324105941629;51.0963328824846;1427.3869986307;9.02789559679179;-0.965988921981213;61.9841690063477;69.7822265625;68.5163329852134;-25.7927627563477
1695807623305;13.8324181629128;51.0963687982017;1426.48737561442;9.01964216695348;-0.957542531069814;61.9885902404785;69.7818832397461;68.5208316636162;-25.7978515625
1695807623429;13.8324254642852;51.0964033100424;1425.6232899008;9.011869411678;-0.946641118660083;61.991771697998;69.7818222045898;68.5226846757468;-25.8009872436523
1695807623529;13.8324330369553;51.0964389668585;1424.73097069912;9.00297394405771;-0.932885222828981;61.993782043457;69.7823715209961;68.5284251576204;-25.8024845123291
1695807623646;13.8324401634891;51.0964723963922;1423.89485736481;8.99414677832911;-0.921394630816907;61.992919921875;69.7823333740234;68.5304295326652;-25.8022575378418
1695807623749;13.8324483621502;51.0965107065745;1422.93725318913;8.986484159854;-0.910924253804882;61.9934730529785;69.7803039550781;68.5337006241442;-25.8001403808594
1695807623866;13.8324546544233;51.0965400041443;1422.20530438431;8.9835360794535;-0.90323690384436;61.9942016601563;69.778205871582;68.5341202495566;-25.7974052429199
1695807623959;13.8324631190428;51.0965792752541;1421.2245884634;8.98131199910501;-0.893903982581073;61.9952430725098;69.7749176025391;68.5341541008436;-25.7926940917969
1695807624057;13.8324693150689;51.0966079209546;1420.50942295005;8.97942430557315;-0.88550316640879;61.9957695007324;69.7718353271484;68.5334801800499;-25.7888317108154
1695807624187;13.8324757419599;51.0966375458992;1419.76994346676;8.97699275822863;-0.874721474297742;61.9960174560547;69.7685699462891;68.5324108052735;-25.7846164703369
1695807624295;13.8324846132395;51.096678295245;1418.75299260196;8.9734350834447;-0.860911058599328;61.9960899353027;69.7639617919922;68.5311834135397;-25.7785243988037
1695807624397;13.8324916261337;51.096710392678;1417.9521204197;8.97138517292004;-0.851564878895185;61.9959678649902;69.7601318359375;68.529616296052;-25.7735347747803
1695807624513;13.8324989150921;51.096743648499;1417.12247470859;8.97072264457055;-0.841796050836138;61.9956741333008;69.7561492919922;68.5277322911537;-25.7682495117188
1695807624627;13.8325074847869;51.0967826132621;1416.15052641419;8.97170448426374;-0.830702997908538;61.9952163696289;69.751350402832;68.5250927467305;-25.7620716094971
1695807624719;13.8325153181153;51.0968181063639;1415.26522393414;8.97288781453745;-0.819651694406428;61.997200012207;69.7478866577148;68.5232545357357;-25.7566623687744
1695807624826;13.8325218009604;51.0968473927396;1414.53475377613;8.97297489944937;-0.810909857444113;61.9966621398926;69.745964050293;68.5228881675103;-25.7524318695068
1695807624935;13.8325295437272;51.0968822691974;1413.66488439928;8.97173522011501;-0.799743740570742;61.9954223632813;69.7439117431641;68.5228104282502;-25.7476234436035
1695807625059;13.832537099917;51.0969162014024;1412.81864861679;8.97092413515107;-0.790282989607316;61.9969520568848;69.7432556152344;68.5244136780477;-25.7430419921875
1695807625157;13.832545221733;51.0969525598949;1411.91204085063;8.97089852194168;-0.782010053055389;61.9988250732422;69.7432403564453;68.5261687241929;-25.7381381988525
1695807625286;13.8325523474763;51.0969843647033;1411.11906284646;8.97152348425074;-0.773980578841359;62.0002708435059;69.7417678833008;68.5264711820051;-25.7339420318604
