time;lon;lat;alt;pitch;bank;ias;tas;gs;vv
1695742687144;14.0264783575231;51.1329060317239;413.080194137981;0.790880197157058;0.863633330593999;61.9490051269531;66.4097061157227;66.2123496310769;-12.933123588562
1695742687258;14.0264747382307;51.1329427964053;412.609763210305;0.843190801741188;0.965409056230283;61.9379463195801;66.3982696533203;66.1852213491178;-12.9228277206421
1695742687385;14.0264713444432;51.1329770013589;412.169830268891;0.891238674592142;1.06158901938118;61.9285202026367;66.3890075683594;66.1663457604228;-12.9209089279175
1695742687474;14.0264677503936;51.1330129169398;411.705286144863;0.938228081565155;1.14400041782444;61.9200401306152;66.3813400268555;66.1489988478909;-12.9268531799316
1695742687584;14.0264647857799;51.1330422869296;411.323245162415;0.972435589919283;1.19274995556449;61.9131355285645;66.3761215209961;66.1401910089658;-12.937689781189
1695742687694;14.026461249838;51.1330770015286;410.869186778667;1.01026598001957;1.22439070954501;61.9073867797852;66.3717803955078;66.1265394691419;-12.9566764831543
1695742687801;14.0264577721718;51.1331108003355;410.424558348675;1.04589704920712;1.23550446218746;61.9039535522461;66.3689956665039;66.1153979648312;-12.9808254241943
1695742687907;14.0264542874295;51.1331443233349;409.981092203347;1.07905132104689;1.24450556351001;61.9021453857422;66.3673858642578;66.1056450920168;-13.0096912384033
1695742688015;14.0264509685663;51.1331759319008;409.560728981415;1.10707665442851;1.24882140606645;61.9020690917969;66.3668060302734;66.0978957150532;-13.0408449172974
1695742688145;14.0264474363086;51.1332092406727;409.115499600455;1.13202328004175;1.24730150821151;61.9029579162598;66.3667755126953;66.0911983821768;-13.0772066116333
1695742688250;14.0264431552929;51.1332491602743;408.579000807182;1.15495179819866;1.23706724999243;61.9047660827637;66.3672409057617;66.0832708991844;-13.1245555877686
1695742688352;14.0264396255066;51.1332817173919;408.139339291563;1.17070968494411;1.22360595673219;61.9069862365723;66.3685302734375;66.0812252971018;-13.1651935577393
1695742688461;14.0264362227831;51.1333128067907;407.717939377474;1.18695977219663;1.2078491406974;61.9096260070801;66.3708343505859;66.0774125378973;-13.2048587799072
1695742688566;14.0264327181857;51.1333445368384;407.286411321078;1.20527311018702;1.19023343425956;61.9136428833008;66.3741073608398;66.0754319266403;-13.2457818984985
1695742688675;14.0264290263858;51.1333776537893;406.834483743404;1.22338260971937;1.19214693853603;61.9183959960938;66.3753814697266;66.0727588552978;-13.2888994216919
1695742688806;14.0264253960806;51.1334098985256;406.392771513845;1.23852247106664;1.33581758099223;61.9202270507813;66.3702087402344;66.0629517629906;-13.3316326141357
